cell_type;file_name;x;y;row_index
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;2;96
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;3;97
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;4;98
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;5;99
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;6;100
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;7;101
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;8;102
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;9;103
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;10;104
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;11;105
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;12;106
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;13;107
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;15;108
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;16;109
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;17;110
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;18;111
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;20;112
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;22;113
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;23;114
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;24;115
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;25;116
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;44;117
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;45;118
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;46;119
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;47;120
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;48;121
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;49;122
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;51;123
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;52;124
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;53;125
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;54;126
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;55;127
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;6;56;128
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;3;129
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;6;130
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;7;131
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;8;132
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;9;133
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;10;134
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;11;135
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;12;136
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;13;137
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;14;138
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;16;139
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;17;140
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;18;141
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;19;142
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;20;143
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;21;144
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;22;145
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;23;146
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;24;147
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;25;148
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;26;149
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;43;150
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;44;151
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;45;152
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;46;153
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;47;154
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;48;155
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;49;156
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;50;157
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;51;158
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;52;159
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;53;160
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;54;161
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;55;162
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;56;163
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;57;164
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;7;58;165
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;3;166
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;4;167
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;6;168
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;7;169
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;8;170
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;9;171
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;12;172
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;13;173
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;14;174
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;15;175
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;16;176
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;17;177
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;18;178
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;19;179
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;20;180
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;22;181
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;23;182
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;24;183
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;43;184
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;45;185
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;46;186
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;47;187
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;48;188
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;50;189
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;51;190
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;52;191
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;54;192
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;56;193
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;57;194
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;58;195
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;59;196
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;60;197
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;8;61;198
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;2;199
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;3;200
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;4;201
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;5;202
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;6;203
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;7;204
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;8;205
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;9;206
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;11;207
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;12;208
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;13;209
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;14;210
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;15;211
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;16;212
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;17;213
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;19;214
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;20;215
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;21;216
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;22;217
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;24;218
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;25;219
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;43;220
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;44;221
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;45;222
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;46;223
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;47;224
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;48;225
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;49;226
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;50;227
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;51;228
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;52;229
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;53;230
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;54;231
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;55;232
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;56;233
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;57;234
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;60;235
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;9;61;236
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;1;237
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;2;238
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;3;239
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;4;240
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;5;241
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;6;242
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;7;243
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;8;244
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;9;245
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;10;246
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;11;247
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;12;248
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;14;249
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;15;250
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;16;251
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;17;252
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;18;253
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;19;254
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;21;255
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;22;256
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;23;257
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;24;258
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;42;259
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;44;260
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;45;261
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;46;262
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;48;263
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;49;264
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;51;265
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;52;266
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;53;267
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;54;268
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;55;269
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;56;270
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;57;271
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;59;272
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;10;60;273
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;1;274
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;2;275
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;3;276
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;4;277
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;5;278
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;6;279
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;7;280
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;8;281
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;10;282
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;11;283
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;12;284
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;13;285
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;15;286
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;16;287
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;17;288
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;18;289
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;20;290
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;21;291
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;22;292
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;23;293
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;24;294
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;25;295
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;26;296
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;43;297
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;44;298
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;48;299
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;49;300
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;50;301
Astro_Positivo;Astro_15_16_pos_20150506_cultivocorte_1_pos.imzML;11;51;302
