cell_type;file_name;x;y;row_index
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;7;16;23
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;5;24
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;6;25
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;7;26
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;8;27
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;9;28
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;10;29
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;11;30
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;12;31
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;13;32
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;14;33
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;15;34
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;16;35
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;8;17;36
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;4;37
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;5;38
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;6;39
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;7;40
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;8;41
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;9;42
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;10;43
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;11;44
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;12;45
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;13;46
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;14;47
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;15;48
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;16;49
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;17;50
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;9;18;51
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;4;52
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;5;53
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;6;54
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;7;55
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;8;56
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;9;57
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;10;58
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;11;59
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;12;60
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;13;61
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;14;62
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;15;63
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;16;64
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;17;65
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;10;18;66
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;4;67
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;5;68
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;6;69
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;7;70
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;8;71
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;9;72
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;10;73
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;11;74
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;12;75
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;13;76
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;14;77
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;15;78
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;16;79
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;17;80
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;11;18;81
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;4;82
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;5;83
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;6;84
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;7;85
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;8;86
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;9;87
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;10;88
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;11;89
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;12;90
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;13;91
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;14;92
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;15;93
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;16;94
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;17;95
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;18;96
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;12;19;97
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;5;98
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;6;99
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;7;100
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;8;101
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;9;102
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;10;103
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;11;104
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;12;105
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;13;106
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;14;107
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;15;108
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;16;109
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;17;110
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;18;111
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;13;19;112
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;5;113
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;6;114
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;7;115
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;8;116
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;9;117
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;10;118
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;11;119
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;12;120
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;13;121
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;14;122
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;15;123
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;16;124
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;18;125
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;14;19;126
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;5;127
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;6;128
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;7;129
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;8;130
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;9;131
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;10;132
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;11;133
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;12;134
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;13;135
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;14;136
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;15;137
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;16;138
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;17;139
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;18;140
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;15;19;141
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;6;142
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;7;143
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;8;144
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;9;145
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;10;146
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;11;147
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;12;148
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;13;149
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;14;150
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;15;151
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;16;152
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;17;153
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;16;18;154
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;7;155
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;8;156
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;9;157
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;10;158
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;11;159
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;12;160
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;13;161
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;14;162
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;15;163
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;16;164
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;17;17;165
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;8;166
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;9;167
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;10;168
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;11;169
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;12;170
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;13;171
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;14;172
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;15;173
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;18;16;174
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;19;12;175
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;19;13;176
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;19;14;177
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;28;9;178
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;28;10;179
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;28;11;180
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;28;12;181
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;7;182
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;8;183
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;9;184
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;10;185
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;11;186
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;12;187
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;13;188
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;14;189
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;29;15;190
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;6;191
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;7;192
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;8;193
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;9;194
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;10;195
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;11;196
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;12;197
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;13;198
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;14;199
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;15;200
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;30;16;201
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;5;202
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;6;203
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;7;204
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;8;205
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;9;206
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;10;207
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;11;208
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;12;209
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;13;210
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;14;211
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;15;212
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;16;213
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;31;17;214
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;4;215
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;5;216
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;6;217
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;7;218
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;8;219
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;9;220
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;10;221
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;11;222
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;12;223
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;13;224
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;14;225
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;15;226
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;16;227
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;17;228
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;32;18;229
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;4;230
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;5;231
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;6;232
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;7;233
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;8;234
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;9;235
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;10;236
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;11;237
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;12;238
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;13;239
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;14;240
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;15;241
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;16;242
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;17;243
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;18;244
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;33;19;245
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;4;246
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;5;247
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;6;248
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;7;249
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;8;250
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;9;251
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;10;252
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;11;253
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;12;254
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;13;255
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;14;256
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;15;257
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;16;258
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;17;259
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;18;260
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;34;19;261
Microglia_Positivo;Microglia_13_14_15_16__17_pos_20160218_IMS96_2D_pos.imzML;35;4;262
