cell_type;file_name;x;y;row_index
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;8;36
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;9;37
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;10;38
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;11;39
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;13;40
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;14;41
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;15;42
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;16;43
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;17;44
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;18;45
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;19;46
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;6;20;47
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;5;48
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;6;49
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;10;50
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;12;51
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;13;52
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;14;53
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;16;54
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;17;55
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;18;56
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;19;57
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;20;58
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;7;21;59
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;3;60
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;5;61
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;6;62
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;7;63
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;8;64
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;9;65
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;10;66
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;12;67
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;13;68
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;14;69
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;16;70
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;17;71
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;19;72
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;20;73
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;21;74
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;22;75
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;23;76
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;8;24;77
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;4;78
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;6;79
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;8;80
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;9;81
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;11;82
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;15;83
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;16;84
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;17;85
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;18;86
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;21;87
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;22;88
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;23;89
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;9;24;90
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;2;91
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;3;92
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;4;93
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;6;94
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;7;95
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;9;96
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;10;97
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;12;98
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;13;99
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;14;100
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;15;101
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;16;102
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;17;103
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;18;104
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;19;105
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;20;106
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;10;24;107
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;1;108
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;2;109
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;4;110
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;5;111
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;7;112
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;8;113
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;9;114
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;11;115
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;12;116
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;13;117
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;14;118
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;15;119
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;18;120
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;23;121
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;11;24;122
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;1;123
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;2;124
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;3;125
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;5;126
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;6;127
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;9;128
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;10;129
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;12;130
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;13;131
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;16;132
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;17;133
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;18;134
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;19;135
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;20;136
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;21;137
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;23;138
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;12;24;139
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;3;140
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;4;141
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;5;142
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;7;143
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;9;144
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;10;145
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;14;146
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;16;147
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;17;148
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;19;149
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;20;150
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;22;151
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;23;152
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;24;153
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;13;25;154
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;3;155
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;4;156
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;6;157
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;7;158
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;8;159
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;9;160
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;11;161
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;12;162
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;13;163
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;14;164
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;15;165
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;16;166
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;18;167
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;19;168
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;20;169
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;21;170
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;22;171
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;23;172
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;24;173
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;14;25;174
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;3;175
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;4;176
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;5;177
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;6;178
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;7;179
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;9;180
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;12;181
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;13;182
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;15;183
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;16;184
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;17;185
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;18;186
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;19;187
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;20;188
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;21;189
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;22;190
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;23;191
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;15;24;192
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;4;193
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;6;194
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;8;195
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;9;196
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;12;197
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;13;198
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;14;199
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;15;200
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;17;201
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;19;202
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;20;203
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;22;204
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;23;205
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;16;24;206
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;3;207
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;4;208
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;5;209
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;6;210
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;8;211
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;10;212
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;11;213
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;12;214
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;13;215
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;15;216
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;16;217
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;17;218
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;20;219
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;21;220
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;22;221
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;17;24;222
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;3;223
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;4;224
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;5;225
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;6;226
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;9;227
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;10;228
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;11;229
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;12;230
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;13;231
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;14;232
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;16;233
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;18;234
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;19;235
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;21;236
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;18;22;237
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;3;238
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;4;239
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;5;240
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;6;241
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;7;242
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;8;243
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;9;244
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;10;245
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;11;246
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;12;247
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;15;248
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;17;249
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;18;250
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;20;251
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;21;252
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;22;253
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;19;23;254
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;4;255
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;6;256
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;7;257
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;9;258
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;10;259
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;12;260
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;14;261
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;15;262
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;18;263
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;19;264
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;20;265
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;20;22;266
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;8;267
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;10;268
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;11;269
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;12;270
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;14;271
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;15;272
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;17;273
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;21;20;274
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;22;7;275
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;22;9;276
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;22;11;277
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;22;14;278
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;22;18;279
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;23;10;280
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;23;12;281
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;23;14;282
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;23;15;283
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;23;17;284
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;32;16;285
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;32;18;286
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;32;19;287
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;12;288
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;13;289
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;14;290
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;16;291
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;17;292
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;19;293
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;21;294
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;33;24;295
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;10;296
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;12;297
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;13;298
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;15;299
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;16;300
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;17;301
Neuron_Positivo;Neuron_13_14_15_pos_20150604_rataneu_pos.imzML;34;18;302
